,mid,items_radiant,items_dire
37226,37226,53.0,60.0
37227,37227,61.0,71.0
37228,37228,63.0,52.0
37229,37229,66.0,77.0
37230,37230,55.0,63.0
37231,37231,63.0,82.0
37232,37232,81.0,65.0
37233,37233,61.0,78.0
37234,37234,59.0,66.0
37235,37235,57.0,45.0
37236,37236,85.0,74.0
37237,37237,58.0,53.0
37238,37238,80.0,74.0
37239,37239,83.0,91.0
37240,37240,57.0,72.0
37241,37241,52.0,78.0
37242,37242,67.0,57.0
37243,37243,79.0,85.0
37244,37244,71.0,65.0
37245,37245,63.0,70.0
37246,37246,64.0,52.0
37247,37247,59.0,63.0
37248,37248,67.0,68.0
37249,37249,55.0,63.0
37250,37250,60.0,72.0
37251,37251,57.0,54.0
37252,37252,46.0,66.0
37253,37253,61.0,75.0
37254,37254,67.0,55.0
37255,37255,70.0,69.0
37256,37256,65.0,62.0
37257,37257,84.0,76.0
37258,37258,68.0,64.0
37259,37259,60.0,69.0
37260,37260,68.0,51.0
37261,37261,59.0,63.0
37262,37262,57.0,70.0
37263,37263,75.0,74.0
37264,37264,66.0,67.0
37265,37265,79.0,56.0
37266,37266,61.0,81.0
37267,37267,68.0,63.0
37268,37268,65.0,75.0
37269,37269,74.0,72.0
37270,37270,55.0,50.0
37271,37271,51.0,82.0
37272,37272,61.0,44.0
37273,37273,83.0,63.0
37274,37274,82.0,75.0
37275,37275,54.0,59.0
37276,37276,67.0,60.0
37277,37277,67.0,67.0
37278,37278,50.0,51.0
37279,37279,80.0,61.0
37280,37280,72.0,55.0
37281,37281,76.0,61.0
37282,37282,55.0,83.0
37283,37283,69.0,74.0
37284,37284,62.0,57.0
37285,37285,63.0,67.0
37286,37286,65.0,63.0
37287,37287,62.0,56.0
37288,37288,66.0,54.0
37289,37289,42.0,55.0
37290,37290,54.0,53.0
37291,37291,70.0,56.0
37292,37292,76.0,71.0
37293,37293,69.0,60.0
37294,37294,59.0,63.0
37295,37295,52.0,59.0
37296,37296,53.0,73.0
37297,37297,78.0,69.0
37298,37298,68.0,69.0
37299,37299,61.0,57.0
37300,37300,57.0,54.0
37301,37301,63.0,67.0
37302,37302,66.0,78.0
37303,37303,52.0,48.0
37304,37304,77.0,72.0
37305,37305,55.0,54.0
37306,37306,67.0,76.0
37307,37307,71.0,72.0
37308,37308,72.0,65.0
37309,37309,57.0,79.0
37310,37310,58.0,49.0
37311,37311,66.0,80.0
37312,37312,60.0,51.0
37313,37313,64.0,68.0
37314,37314,86.0,59.0
37315,37315,41.0,60.0
37316,37316,58.0,69.0
37317,37317,50.0,64.0
37318,37318,60.0,59.0
37319,37319,70.0,61.0
37320,37320,68.0,87.0
37321,37321,54.0,64.0
37322,37322,53.0,67.0
37323,37323,77.0,65.0
37324,37324,57.0,68.0
37325,37325,89.0,69.0
37326,37326,69.0,54.0
37327,37327,59.0,80.0
37328,37328,63.0,64.0
37329,37329,77.0,60.0
37330,37330,70.0,68.0
37331,37331,52.0,59.0
37332,37332,49.0,67.0
37333,37333,69.0,62.0
37334,37334,65.0,52.0
37335,37335,74.0,72.0
37336,37336,78.0,53.0
37337,37337,69.0,57.0
37338,37338,75.0,56.0
37339,37339,81.0,67.0
37340,37340,65.0,68.0
37341,37341,41.0,62.0
37342,37342,54.0,70.0
37343,37343,64.0,68.0
37344,37344,63.0,65.0
37345,37345,84.0,69.0
37346,37346,44.0,75.0
37347,37347,57.0,39.0
37348,37348,73.0,76.0
37349,37349,62.0,69.0
37350,37350,65.0,66.0
37351,37351,66.0,59.0
37352,37352,49.0,56.0
37353,37353,72.0,54.0
37354,37354,63.0,59.0
37355,37355,80.0,84.0
37356,37356,63.0,62.0
37357,37357,73.0,62.0
37358,37358,57.0,60.0
37359,37359,68.0,63.0
37360,37360,72.0,62.0
37361,37361,48.0,58.0
37362,37362,54.0,51.0
37363,37363,74.0,63.0
37364,37364,65.0,56.0
37365,37365,62.0,79.0
37366,37366,62.0,68.0
37367,37367,69.0,68.0
37368,37368,53.0,59.0
37369,37369,73.0,62.0
37370,37370,57.0,69.0
37371,37371,61.0,65.0
37372,37372,79.0,55.0
37373,37373,45.0,62.0
37374,37374,64.0,48.0
37375,37375,58.0,69.0
37376,37376,75.0,85.0
37377,37377,81.0,79.0
37378,37378,54.0,79.0
37379,37379,68.0,56.0
37380,37380,77.0,75.0
37381,37381,71.0,57.0
37382,37382,53.0,70.0
37383,37383,65.0,88.0
37384,37384,62.0,65.0
37385,37385,53.0,53.0
37386,37386,53.0,52.0
37387,37387,61.0,53.0
37388,37388,77.0,107.0
37389,37389,65.0,60.0
37390,37390,53.0,51.0
37391,37391,69.0,69.0
37392,37392,61.0,59.0
37393,37393,51.0,63.0
37394,37394,66.0,53.0
37395,37395,66.0,64.0
37396,37396,76.0,64.0
37397,37397,73.0,62.0
37398,37398,58.0,52.0
37399,37399,59.0,48.0
37400,37400,48.0,35.0
37401,37401,74.0,63.0
37402,37402,74.0,77.0
37403,37403,71.0,80.0
37404,37404,64.0,73.0
37405,37405,64.0,48.0
37406,37406,63.0,51.0
37407,37407,61.0,67.0
37408,37408,53.0,56.0
37409,37409,64.0,71.0
37410,37410,49.0,52.0
37411,37411,63.0,56.0
37412,37412,69.0,72.0
37413,37413,56.0,68.0
37414,37414,57.0,54.0
37415,37415,71.0,57.0
37416,37416,70.0,79.0
37417,37417,60.0,63.0
37418,37418,64.0,65.0
37419,37419,62.0,68.0
37420,37420,68.0,55.0
37421,37421,74.0,60.0
37422,37422,70.0,63.0
37423,37423,55.0,53.0
37424,37424,87.0,74.0
37425,37425,89.0,81.0
37426,37426,67.0,47.0
37427,37427,75.0,56.0
37428,37428,48.0,69.0
37429,37429,53.0,63.0
37430,37430,56.0,76.0
37431,37431,62.0,65.0
37432,37432,76.0,59.0
37433,37433,60.0,58.0
37434,37434,53.0,62.0
37435,37435,61.0,70.0
37436,37436,61.0,73.0
37437,37437,52.0,70.0
37438,37438,59.0,66.0
37439,37439,51.0,55.0
37440,37440,74.0,82.0
37441,37441,70.0,64.0
37442,37442,63.0,67.0
37443,37443,75.0,77.0
37444,37444,71.0,59.0
37445,37445,57.0,68.0
37446,37446,49.0,68.0
37447,37447,66.0,63.0
37448,37448,80.0,55.0
37449,37449,67.0,79.0
37450,37450,48.0,51.0
37451,37451,55.0,58.0
37452,37452,47.0,77.0
37453,37453,73.0,61.0
37454,37454,62.0,61.0
37455,37455,88.0,69.0
37456,37456,61.0,60.0
37457,37457,56.0,59.0
37458,37458,58.0,55.0
37459,37459,67.0,55.0
37460,37460,64.0,62.0
37461,37461,90.0,81.0
37462,37462,60.0,68.0
37463,37463,70.0,71.0
37464,37464,76.0,59.0
37465,37465,77.0,54.0
37466,37466,73.0,66.0
37467,37467,71.0,68.0
37468,37468,76.0,66.0
37469,37469,73.0,50.0
37470,37470,49.0,61.0
37471,37471,67.0,64.0
37472,37472,64.0,68.0
37473,37473,55.0,69.0
37474,37474,54.0,57.0
37475,37475,59.0,54.0
37476,37476,57.0,52.0
37477,37477,57.0,61.0
37478,37478,42.0,58.0
37479,37479,64.0,55.0
37480,37480,62.0,60.0
37481,37481,69.0,58.0
37482,37482,63.0,54.0
37483,37483,51.0,71.0
37484,37484,66.0,74.0
37485,37485,70.0,65.0
37486,37486,71.0,81.0
37487,37487,61.0,64.0
37488,37488,50.0,58.0
37489,37489,64.0,58.0
37490,37490,71.0,54.0
37491,37491,56.0,48.0
37492,37492,64.0,64.0
37493,37493,84.0,84.0
37494,37494,78.0,63.0
37495,37495,53.0,48.0
37496,37496,51.0,60.0
37497,37497,88.0,88.0
37498,37498,52.0,63.0
37499,37499,68.0,73.0
37500,37500,73.0,55.0
37501,37501,64.0,73.0
37502,37502,84.0,61.0
37503,37503,69.0,55.0
37504,37504,75.0,75.0
37505,37505,75.0,64.0
37506,37506,76.0,72.0
37507,37507,63.0,68.0
37508,37508,65.0,87.0
37509,37509,74.0,56.0
37510,37510,69.0,74.0
37511,37511,66.0,70.0
37512,37512,54.0,66.0
37513,37513,81.0,67.0
37514,37514,63.0,70.0
37515,37515,63.0,52.0
37516,37516,62.0,43.0
37517,37517,55.0,58.0
37518,37518,56.0,72.0
37519,37519,75.0,61.0
37520,37520,73.0,65.0
37521,37521,53.0,52.0
37522,37522,70.0,70.0
37523,37523,65.0,75.0
37524,37524,53.0,45.0
37525,37525,54.0,71.0
37526,37526,65.0,69.0
37527,37527,70.0,67.0
37528,37528,81.0,50.0
37529,37529,47.0,52.0
37530,37530,65.0,73.0
37531,37531,71.0,75.0
37532,37532,93.0,44.0
37533,37533,53.0,55.0
37534,37534,66.0,55.0
37535,37535,75.0,51.0
37536,37536,57.0,86.0
37537,37537,61.0,70.0
37538,37538,51.0,76.0
37539,37539,60.0,57.0
37540,37540,86.0,68.0
37541,37541,68.0,81.0
37542,37542,52.0,38.0
37543,37543,71.0,70.0
37544,37544,51.0,66.0
37545,37545,48.0,55.0
37546,37546,55.0,52.0
37547,37547,60.0,68.0
37548,37548,62.0,61.0
37549,37549,61.0,77.0
37550,37550,59.0,55.0
37551,37551,70.0,73.0
37552,37552,76.0,70.0
37553,37553,70.0,67.0
37554,37554,64.0,53.0
37555,37555,99.0,78.0
37556,37556,59.0,61.0
37557,37557,62.0,83.0
37558,37558,73.0,70.0
37559,37559,66.0,70.0
37560,37560,55.0,61.0
37561,37561,80.0,76.0
37562,37562,61.0,54.0
37563,37563,56.0,54.0
37564,37564,71.0,59.0
37565,37565,81.0,65.0
37566,37566,58.0,58.0
37567,37567,72.0,57.0
37568,37568,72.0,62.0
37569,37569,57.0,74.0
37570,37570,72.0,70.0
37571,37571,66.0,54.0
37572,37572,66.0,59.0
37573,37573,61.0,60.0
37574,37574,60.0,49.0
37575,37575,81.0,69.0
37576,37576,64.0,67.0
37577,37577,65.0,56.0
37578,37578,51.0,47.0
37579,37579,56.0,59.0
37580,37580,49.0,60.0
37581,37581,68.0,81.0
37582,37582,69.0,71.0
37583,37583,48.0,58.0
37584,37584,72.0,77.0
37585,37585,74.0,85.0
37586,37586,47.0,58.0
37587,37587,86.0,73.0
37588,37588,68.0,80.0
37589,37589,81.0,56.0
37590,37590,65.0,71.0
37591,37591,60.0,66.0
37592,37592,61.0,74.0
37593,37593,59.0,73.0
37594,37594,65.0,68.0
37595,37595,66.0,60.0
37596,37596,71.0,75.0
37597,37597,49.0,60.0
37598,37598,59.0,60.0
37599,37599,67.0,64.0
37600,37600,67.0,60.0
37601,37601,71.0,61.0
37602,37602,62.0,46.0
37603,37603,66.0,61.0
37604,37604,66.0,71.0
37605,37605,68.0,70.0
37606,37606,54.0,53.0
37607,37607,69.0,69.0
37608,37608,64.0,57.0
37609,37609,76.0,84.0
37610,37610,74.0,52.0
37611,37611,60.0,70.0
37612,37612,51.0,53.0
37613,37613,65.0,57.0
37614,37614,56.0,69.0
37615,37615,57.0,62.0
37616,37616,55.0,66.0
37617,37617,49.0,68.0
37618,37618,45.0,59.0
37619,37619,71.0,72.0
37620,37620,41.0,50.0
37621,37621,55.0,65.0
37622,37622,79.0,77.0
37623,37623,61.0,55.0
37624,37624,73.0,92.0
37625,37625,52.0,79.0
37626,37626,69.0,54.0
37627,37627,52.0,82.0
37628,37628,52.0,68.0
37629,37629,61.0,63.0
37630,37630,77.0,55.0
37631,37631,70.0,64.0
37632,37632,73.0,63.0
37633,37633,60.0,63.0
37634,37634,52.0,65.0
37635,37635,81.0,74.0
37636,37636,75.0,75.0
37637,37637,53.0,75.0
37638,37638,62.0,50.0
37639,37639,76.0,93.0
37640,37640,35.0,63.0
37641,37641,54.0,62.0
37642,37642,69.0,67.0
37643,37643,64.0,65.0
37644,37644,68.0,55.0
37645,37645,65.0,68.0
37646,37646,62.0,63.0
37647,37647,81.0,69.0
37648,37648,60.0,70.0
37649,37649,71.0,60.0
37650,37650,72.0,76.0
37651,37651,65.0,53.0
37652,37652,78.0,70.0
37653,37653,74.0,57.0
37654,37654,74.0,65.0
37655,37655,76.0,76.0
37656,37656,92.0,62.0
37657,37657,56.0,50.0
37658,37658,81.0,75.0
37659,37659,60.0,56.0
37660,37660,56.0,54.0
37661,37661,52.0,45.0
37662,37662,54.0,67.0
37663,37663,71.0,71.0
37664,37664,68.0,57.0
37665,37665,72.0,75.0
37666,37666,52.0,81.0
37667,37667,73.0,60.0
37668,37668,64.0,58.0
37669,37669,75.0,78.0
37670,37670,60.0,59.0
37671,37671,63.0,71.0
37672,37672,74.0,55.0
37673,37673,69.0,78.0
37674,37674,45.0,67.0
37675,37675,52.0,50.0
37676,37676,72.0,74.0
37677,37677,62.0,46.0
37678,37678,49.0,54.0
37679,37679,71.0,72.0
37680,37680,66.0,68.0
37681,37681,79.0,64.0
37682,37682,71.0,75.0
37683,37683,73.0,50.0
37684,37684,74.0,78.0
37685,37685,73.0,71.0
37686,37686,59.0,61.0
37687,37687,78.0,73.0
37688,37688,73.0,72.0
37689,37689,45.0,49.0
37690,37690,42.0,62.0
37691,37691,53.0,56.0
37692,37692,82.0,79.0
37693,37693,87.0,71.0
37694,37694,81.0,55.0
37695,37695,71.0,59.0
37696,37696,50.0,48.0
37697,37697,56.0,72.0
37698,37698,58.0,83.0
37699,37699,55.0,53.0
37700,37700,64.0,62.0
37701,37701,76.0,79.0
37702,37702,74.0,51.0
37703,37703,70.0,57.0
37704,37704,56.0,71.0
37705,37705,62.0,82.0
37706,37706,56.0,81.0
37707,37707,55.0,72.0
37708,37708,69.0,59.0
37709,37709,58.0,81.0
37710,37710,77.0,74.0
37711,37711,62.0,49.0
37712,37712,72.0,65.0
37713,37713,67.0,50.0
37714,37714,65.0,72.0
37715,37715,62.0,63.0
37716,37716,70.0,63.0
37717,37717,49.0,45.0
37718,37718,61.0,61.0
37719,37719,63.0,57.0
37720,37720,65.0,75.0
37721,37721,72.0,66.0
37722,37722,62.0,62.0
37723,37723,88.0,73.0
37724,37724,68.0,64.0
37725,37725,60.0,71.0
37726,37726,82.0,82.0
37727,37727,57.0,55.0
37728,37728,49.0,53.0
37729,37729,52.0,59.0
37730,37730,86.0,73.0
37731,37731,61.0,62.0
37732,37732,57.0,63.0
37733,37733,76.0,60.0
37734,37734,66.0,63.0
37735,37735,56.0,67.0
37736,37736,58.0,45.0
37737,37737,45.0,78.0
37738,37738,59.0,60.0
37739,37739,70.0,65.0
37740,37740,52.0,59.0
37741,37741,73.0,56.0
37742,37742,71.0,63.0
37743,37743,58.0,68.0
37744,37744,70.0,64.0
37745,37745,56.0,57.0
37746,37746,57.0,72.0
37747,37747,37.0,63.0
37748,37748,40.0,32.0
37749,37749,56.0,52.0
37750,37750,66.0,58.0
37751,37751,59.0,62.0
37752,37752,66.0,72.0
37753,37753,55.0,69.0
37754,37754,59.0,69.0
37755,37755,55.0,45.0
37756,37756,63.0,66.0
37757,37757,53.0,69.0
37758,37758,65.0,66.0
37759,37759,66.0,51.0
37760,37760,70.0,70.0
37761,37761,85.0,70.0
37762,37762,69.0,82.0
37763,37763,70.0,52.0
37764,37764,55.0,74.0
37765,37765,64.0,72.0
37766,37766,58.0,73.0
37767,37767,68.0,67.0
37768,37768,71.0,60.0
37769,37769,56.0,51.0
37770,37770,72.0,63.0
37771,37771,55.0,64.0
37772,37772,66.0,73.0
37773,37773,67.0,59.0
37774,37774,67.0,64.0
37775,37775,63.0,62.0
37776,37776,69.0,65.0
37777,37777,73.0,80.0
37778,37778,63.0,63.0
37779,37779,46.0,31.0
37780,37780,64.0,47.0
37781,37781,67.0,71.0
37782,37782,87.0,68.0
37783,37783,72.0,76.0
37784,37784,60.0,75.0
37785,37785,74.0,67.0
37786,37786,80.0,70.0
37787,37787,58.0,59.0
37788,37788,64.0,71.0
37789,37789,81.0,71.0
37790,37790,58.0,60.0
37791,37791,61.0,39.0
37792,37792,56.0,53.0
37793,37793,50.0,53.0
37794,37794,62.0,75.0
37795,37795,56.0,72.0
37796,37796,72.0,58.0
37797,37797,71.0,87.0
37798,37798,59.0,56.0
37799,37799,63.0,69.0
37800,37800,43.0,50.0
37801,37801,73.0,64.0
37802,37802,57.0,53.0
37803,37803,67.0,57.0
37804,37804,89.0,68.0
37805,37805,70.0,74.0
37806,37806,78.0,65.0
37807,37807,76.0,74.0
37808,37808,84.0,59.0
37809,37809,51.0,44.0
37810,37810,69.0,82.0
37811,37811,68.0,53.0
37812,37812,50.0,61.0
37813,37813,69.0,58.0
37814,37814,65.0,70.0
37815,37815,66.0,45.0
37816,37816,68.0,81.0
37817,37817,66.0,73.0
37818,37818,74.0,70.0
37819,37819,59.0,65.0
37820,37820,55.0,71.0
37821,37821,75.0,50.0
37822,37822,66.0,60.0
37823,37823,66.0,68.0
37824,37824,62.0,58.0
37825,37825,75.0,61.0
37826,37826,62.0,58.0
37827,37827,61.0,67.0
37828,37828,88.0,76.0
37829,37829,75.0,62.0
37830,37830,85.0,78.0
37831,37831,58.0,58.0
37832,37832,52.0,65.0
37833,37833,66.0,49.0
37834,37834,73.0,45.0
37835,37835,58.0,56.0
37836,37836,73.0,84.0
37837,37837,88.0,79.0
37838,37838,65.0,75.0
37839,37839,69.0,68.0
37840,37840,74.0,46.0
37841,37841,69.0,63.0
37842,37842,64.0,57.0
37843,37843,67.0,60.0
37844,37844,78.0,98.0
37845,37845,76.0,76.0
37846,37846,52.0,68.0
37847,37847,63.0,82.0
37848,37848,48.0,52.0
37849,37849,51.0,55.0
37850,37850,69.0,56.0
37851,37851,73.0,66.0
37852,37852,55.0,66.0
37853,37853,76.0,70.0
37854,37854,52.0,60.0
37855,37855,79.0,66.0
37856,37856,60.0,56.0
37857,37857,51.0,67.0
37858,37858,59.0,64.0
37859,37859,60.0,49.0
37860,37860,69.0,60.0
37861,37861,57.0,64.0
37862,37862,54.0,60.0
37863,37863,68.0,66.0
37864,37864,63.0,51.0
37865,37865,67.0,69.0
37866,37866,68.0,64.0
37867,37867,54.0,79.0
37868,37868,62.0,60.0
37869,37869,85.0,63.0
37870,37870,42.0,51.0
37871,37871,53.0,40.0
37872,37872,56.0,66.0
37873,37873,65.0,68.0
37874,37874,74.0,59.0
37875,37875,76.0,63.0
37876,37876,57.0,63.0
37877,37877,68.0,42.0
37878,37878,75.0,72.0
37879,37879,53.0,58.0
37880,37880,94.0,59.0
37881,37881,77.0,67.0
37882,37882,72.0,71.0
37883,37883,80.0,78.0
37884,37884,75.0,57.0
37885,37885,70.0,56.0
37886,37886,72.0,64.0
37887,37887,54.0,60.0
37888,37888,62.0,55.0
37889,37889,75.0,63.0
37890,37890,46.0,56.0
37891,37891,57.0,60.0
37892,37892,67.0,65.0
37893,37893,61.0,56.0
37894,37894,77.0,74.0
37895,37895,77.0,60.0
37896,37896,59.0,66.0
37897,37897,67.0,76.0
37898,37898,59.0,60.0
37899,37899,51.0,54.0
37900,37900,61.0,70.0
37901,37901,51.0,59.0
37902,37902,62.0,65.0
37903,37903,77.0,63.0
37904,37904,69.0,77.0
37905,37905,93.0,65.0
37906,37906,60.0,54.0
37907,37907,70.0,72.0
37908,37908,63.0,51.0
37909,37909,64.0,62.0
37910,37910,74.0,58.0
37911,37911,45.0,53.0
37912,37912,57.0,65.0
37913,37913,91.0,86.0
37914,37914,55.0,74.0
37915,37915,74.0,77.0
37916,37916,64.0,75.0
37917,37917,46.0,50.0
37918,37918,82.0,81.0
37919,37919,74.0,59.0
37920,37920,59.0,51.0
37921,37921,62.0,64.0
37922,37922,63.0,53.0
37923,37923,49.0,61.0
37924,37924,63.0,70.0
37925,37925,56.0,59.0
37926,37926,78.0,68.0
37927,37927,55.0,50.0
37928,37928,58.0,67.0
37929,37929,68.0,69.0
37930,37930,80.0,58.0
37931,37931,73.0,72.0
37932,37932,54.0,78.0
37933,37933,69.0,62.0
37934,37934,69.0,59.0
37935,37935,60.0,49.0
37936,37936,71.0,69.0
37937,37937,69.0,61.0
37938,37938,74.0,76.0
37939,37939,50.0,54.0
37940,37940,87.0,70.0
37941,37941,70.0,67.0
37942,37942,65.0,71.0
37943,37943,101.0,84.0
37944,37944,72.0,70.0
37945,37945,53.0,59.0
37946,37946,81.0,71.0
37947,37947,52.0,48.0
37948,37948,48.0,60.0
37949,37949,84.0,69.0
37950,37950,53.0,73.0
37951,37951,82.0,74.0
37952,37952,56.0,70.0
37953,37953,77.0,71.0
37954,37954,57.0,71.0
37955,37955,68.0,68.0
37956,37956,53.0,55.0
37957,37957,64.0,46.0
37958,37958,58.0,69.0
37959,37959,67.0,56.0
37960,37960,65.0,55.0
37961,37961,69.0,65.0
37962,37962,63.0,60.0
37963,37963,62.0,65.0
37964,37964,74.0,88.0
37965,37965,61.0,63.0
37966,37966,51.0,72.0
37967,37967,66.0,72.0
37968,37968,46.0,44.0
37969,37969,66.0,60.0
37970,37970,72.0,65.0
37971,37971,65.0,57.0
37972,37972,65.0,60.0
37973,37973,60.0,61.0
37974,37974,42.0,57.0
37975,37975,44.0,73.0
37976,37976,64.0,62.0
37977,37977,87.0,70.0
37978,37978,44.0,65.0
37979,37979,72.0,60.0
37980,37980,68.0,82.0
37981,37981,67.0,69.0
37982,37982,61.0,61.0
37983,37983,55.0,65.0
37984,37984,64.0,75.0
37985,37985,65.0,75.0
37986,37986,69.0,55.0
37987,37987,59.0,69.0
37988,37988,90.0,90.0
37989,37989,64.0,60.0
37990,37990,72.0,85.0
37991,37991,54.0,77.0
37992,37992,61.0,49.0
37993,37993,67.0,56.0
37994,37994,76.0,83.0
37995,37995,71.0,49.0
37996,37996,83.0,66.0
37997,37997,81.0,75.0
37998,37998,45.0,53.0
37999,37999,74.0,72.0
38000,38000,55.0,49.0
38001,38001,68.0,51.0
38002,38002,63.0,54.0
38003,38003,47.0,55.0
38004,38004,73.0,56.0
38005,38005,69.0,68.0
38006,38006,51.0,52.0
38007,38007,62.0,50.0
38008,38008,77.0,53.0
38009,38009,69.0,70.0
38010,38010,55.0,70.0
38011,38011,68.0,56.0
38012,38012,61.0,60.0
38013,38013,54.0,78.0
38014,38014,62.0,68.0
38015,38015,58.0,52.0
38016,38016,69.0,67.0
38017,38017,63.0,64.0
38018,38018,85.0,63.0
38019,38019,53.0,57.0
38020,38020,62.0,75.0
38021,38021,56.0,57.0
38022,38022,56.0,56.0
38023,38023,63.0,75.0
38024,38024,69.0,57.0
38025,38025,63.0,79.0
38026,38026,63.0,66.0
38027,38027,54.0,52.0
38028,38028,74.0,75.0
38029,38029,76.0,85.0
38030,38030,78.0,61.0
38031,38031,71.0,63.0
38032,38032,60.0,60.0
38033,38033,84.0,69.0
38034,38034,63.0,71.0
38035,38035,80.0,61.0
38036,38036,62.0,57.0
38037,38037,71.0,54.0
38038,38038,72.0,62.0
38039,38039,57.0,62.0
38040,38040,56.0,72.0
38041,38041,62.0,59.0
38042,38042,66.0,67.0
38043,38043,69.0,80.0
38044,38044,64.0,44.0
38045,38045,74.0,86.0
38046,38046,66.0,65.0
38047,38047,65.0,66.0
38048,38048,70.0,64.0
38049,38049,75.0,76.0
38050,38050,47.0,56.0
38051,38051,85.0,63.0
38052,38052,62.0,71.0
38053,38053,57.0,49.0
38054,38054,63.0,58.0
38055,38055,54.0,56.0
38056,38056,67.0,79.0
38057,38057,79.0,77.0
38058,38058,60.0,85.0
38059,38059,60.0,51.0
38060,38060,69.0,80.0
38061,38061,65.0,77.0
38062,38062,91.0,61.0
38063,38063,79.0,56.0
38064,38064,69.0,63.0
38065,38065,67.0,66.0
38066,38066,66.0,88.0
38067,38067,50.0,75.0
38068,38068,59.0,48.0
38069,38069,60.0,68.0
38070,38070,57.0,67.0
38071,38071,79.0,61.0
38072,38072,68.0,69.0
38073,38073,47.0,64.0
38074,38074,59.0,61.0
38075,38075,75.0,84.0
38076,38076,75.0,69.0
38077,38077,69.0,60.0
38078,38078,74.0,65.0
38079,38079,70.0,57.0
38080,38080,67.0,70.0
38081,38081,74.0,51.0
38082,38082,58.0,59.0
38083,38083,70.0,79.0
38084,38084,53.0,54.0
38085,38085,71.0,49.0
38086,38086,67.0,70.0
38087,38087,67.0,65.0
38088,38088,79.0,77.0
38089,38089,62.0,58.0
38090,38090,66.0,72.0
38091,38091,75.0,74.0
38092,38092,60.0,66.0
38093,38093,59.0,65.0
38094,38094,84.0,86.0
38095,38095,56.0,58.0
38096,38096,72.0,63.0
38097,38097,64.0,77.0
38098,38098,54.0,43.0
38099,38099,75.0,82.0
38100,38100,61.0,60.0
38101,38101,74.0,76.0
38102,38102,78.0,81.0
38103,38103,68.0,64.0
38104,38104,72.0,63.0
38105,38105,67.0,65.0
38106,38106,64.0,70.0
38107,38107,78.0,72.0
38108,38108,62.0,64.0
38109,38109,84.0,75.0
38110,38110,88.0,73.0
38111,38111,42.0,64.0
38112,38112,65.0,67.0
38113,38113,54.0,51.0
38114,38114,55.0,65.0
38115,38115,65.0,63.0
38116,38116,54.0,47.0
38117,38117,81.0,72.0
38118,38118,65.0,53.0
38119,38119,45.0,71.0
38120,38120,64.0,90.0
38121,38121,76.0,51.0
38122,38122,65.0,53.0
38123,38123,57.0,65.0
38124,38124,55.0,59.0
38125,38125,51.0,50.0
38126,38126,63.0,73.0
38127,38127,52.0,76.0
38128,38128,73.0,57.0
38129,38129,69.0,57.0
38130,38130,62.0,80.0
38131,38131,59.0,63.0
38132,38132,74.0,66.0
38133,38133,72.0,48.0
38134,38134,43.0,75.0
38135,38135,64.0,77.0
38136,38136,74.0,50.0
38137,38137,74.0,73.0
38138,38138,65.0,79.0
38139,38139,55.0,43.0
38140,38140,85.0,70.0
38141,38141,68.0,66.0
38142,38142,70.0,64.0
38143,38143,67.0,65.0
38144,38144,71.0,74.0
38145,38145,63.0,70.0
38146,38146,92.0,80.0
38147,38147,55.0,55.0
38148,38148,65.0,66.0
38149,38149,65.0,58.0
38150,38150,65.0,66.0
38151,38151,41.0,50.0
38152,38152,51.0,55.0
38153,38153,73.0,76.0
38154,38154,65.0,66.0
38155,38155,72.0,58.0
38156,38156,65.0,57.0
38157,38157,81.0,76.0
38158,38158,47.0,58.0
38159,38159,68.0,86.0
38160,38160,41.0,61.0
38161,38161,50.0,57.0
38162,38162,66.0,57.0
38163,38163,77.0,72.0
38164,38164,59.0,59.0
38165,38165,59.0,71.0
38166,38166,72.0,61.0
38167,38167,74.0,61.0
38168,38168,81.0,73.0
38169,38169,67.0,71.0
38170,38170,82.0,71.0
38171,38171,59.0,56.0
38172,38172,61.0,63.0
38173,38173,64.0,61.0
38174,38174,80.0,70.0
38175,38175,57.0,79.0
38176,38176,73.0,75.0
38177,38177,57.0,66.0
38178,38178,66.0,75.0
38179,38179,57.0,61.0
38180,38180,49.0,58.0
38181,38181,64.0,69.0
38182,38182,67.0,60.0
38183,38183,65.0,70.0
38184,38184,63.0,53.0
38185,38185,76.0,55.0
38186,38186,54.0,64.0
38187,38187,68.0,65.0
38188,38188,65.0,63.0
38189,38189,65.0,89.0
38190,38190,74.0,83.0
38191,38191,52.0,53.0
38192,38192,76.0,71.0
38193,38193,60.0,65.0
38194,38194,63.0,76.0
38195,38195,54.0,43.0
38196,38196,43.0,60.0
38197,38197,55.0,77.0
38198,38198,75.0,73.0
38199,38199,71.0,69.0
38200,38200,68.0,51.0
38201,38201,69.0,55.0
38202,38202,63.0,55.0
38203,38203,63.0,51.0
38204,38204,74.0,77.0
38205,38205,70.0,59.0
38206,38206,74.0,82.0
38207,38207,67.0,71.0
38208,38208,63.0,63.0
38209,38209,69.0,78.0
38210,38210,60.0,59.0
38211,38211,58.0,78.0
38212,38212,70.0,76.0
38213,38213,66.0,59.0
38214,38214,69.0,73.0
38215,38215,46.0,53.0
38216,38216,61.0,50.0
38217,38217,69.0,79.0
38218,38218,55.0,62.0
38219,38219,66.0,80.0
38220,38220,79.0,84.0
38221,38221,78.0,74.0
38222,38222,65.0,51.0
38223,38223,88.0,84.0
