,mid,gold_radiant,gold_dire
37148,37148,97059,109318
37149,37149,105333,96042
37150,37150,108379,113239
37151,37151,94694,110284
37152,37152,108115,84007
37153,37153,94215,142343
37154,37154,106922,95191
37155,37155,93251,109958
37156,37156,108229,96482
37157,37157,98993,122027
37158,37158,110263,77740
37159,37159,121404,96218
37160,37160,94498,119708
37161,37161,132301,110390
37162,37162,92888,88548
37163,37163,84642,99777
37164,37164,95608,114352
37165,37165,105230,89548
37166,37166,125432,107962
37167,37167,89485,104237
37168,37168,96793,118325
37169,37169,85494,74775
37170,37170,110541,96525
37171,37171,108828,90892
37172,37172,123249,114180
37173,37173,86103,129447
37174,37174,121424,119813
37175,37175,98513,99271
37176,37176,104425,88252
37177,37177,124781,106378
37178,37178,87489,99136
37179,37179,107515,121034
37180,37180,112411,103991
37181,37181,88677,114018
37182,37182,86059,109461
37183,37183,93242,99561
37184,37184,118479,93392
37185,37185,116894,102000
37186,37186,102872,100732
37187,37187,102202,103852
37188,37188,120900,109865
37189,37189,115253,108247
37190,37190,108361,110835
37191,37191,98002,105378
37192,37192,98208,106165
37193,37193,110685,74668
37194,37194,103588,121724
37195,37195,94636,118306
37196,37196,126731,96607
37197,37197,102790,115840
37198,37198,104457,69151
37199,37199,100098,111962
37200,37200,119377,121409
37201,37201,132504,99399
37202,37202,133326,83540
37203,37203,124872,104776
37204,37204,122340,93093
37205,37205,88775,111197
37206,37206,107599,103673
37207,37207,108432,111221
37208,37208,102416,87584
37209,37209,108453,114648
37210,37210,102968,120451
37211,37211,110697,106196
37212,37212,104598,99006
37213,37213,121000,110254
37214,37214,108441,112371
37215,37215,114505,119673
37216,37216,88478,93874
37217,37217,108841,98780
37218,37218,97306,107358
37219,37219,81854,100122
37220,37220,120737,95058
37221,37221,110656,127828
37222,37222,98767,110254
37223,37223,131646,96320
37224,37224,91595,118680
37225,37225,122224,121398
37226,37226,82474,95354
37227,37227,95047,98484
37228,37228,90844,85808
37229,37229,114361,110787
37230,37230,94987,113772
37231,37231,90758,118941
37232,37232,112917,113291
37233,37233,112820,93453
37234,37234,117106,104161
37235,37235,131248,91639
37236,37236,124481,126090
37237,37237,92521,84479
37238,37238,122727,99376
37239,37239,108364,116691
37240,37240,97027,107781
37241,37241,97196,113302
37242,37242,100973,101242
37243,37243,131881,108680
37244,37244,98727,88270
37245,37245,90393,105599
37246,37246,103719,95324
37247,37247,100139,96250
37248,37248,102670,102632
37249,37249,121815,110328
37250,37250,106468,104116
37251,37251,92088,99527
37252,37252,73179,101683
37253,37253,105545,110492
37254,37254,92649,78903
37255,37255,124415,102617
37256,37256,105656,102634
37257,37257,101759,118927
37258,37258,117763,116170
37259,37259,109006,104468
37260,37260,115258,96014
37261,37261,104730,110380
37262,37262,114260,110158
37263,37263,114675,91485
37264,37264,107380,117067
37265,37265,99053,115798
37266,37266,111337,115805
37267,37267,117009,103686
37268,37268,102607,121327
37269,37269,100835,104017
37270,37270,101733,90171
37271,37271,122006,126202
37272,37272,110210,96765
37273,37273,117402,102372
37274,37274,123646,112469
37275,37275,97916,107348
37276,37276,105286,88640
37277,37277,88354,105735
37278,37278,96729,89894
37279,37279,113803,120939
37280,37280,99933,115476
37281,37281,124653,81307
37282,37282,127734,89017
37283,37283,105034,101053
37284,37284,94862,116764
37285,37285,104685,109353
37286,37286,110079,104013
37287,37287,103675,109407
37288,37288,107011,107011
37289,37289,85332,109150
37290,37290,88422,87530
37291,37291,100872,91179
37292,37292,121870,119839
37293,37293,97713,94977
37294,37294,90673,92597
37295,37295,91151,124161
37296,37296,97616,111053
37297,37297,127215,97317
37298,37298,107731,103019
37299,37299,90104,132361
37300,37300,86374,108088
37301,37301,96754,113912
37302,37302,109229,113639
37303,37303,97201,90170
37304,37304,117192,88473
37305,37305,110589,90940
37306,37306,118051,109339
37307,37307,96484,110986
37308,37308,92948,105204
37309,37309,114464,104044
37310,37310,133571,79898
37311,37311,103967,105161
37312,37312,104363,93698
37313,37313,94879,107874
37314,37314,123711,98583
37315,37315,85515,122950
37316,37316,94961,104804
37317,37317,88122,143930
37318,37318,103109,105691
37319,37319,96395,100655
37320,37320,116345,128415
37321,37321,91145,97037
37322,37322,96930,107954
37323,37323,103701,103029
37324,37324,116995,87112
37325,37325,123937,116781
37326,37326,98235,87525
37327,37327,110571,99021
37328,37328,104936,99607
37329,37329,112440,105545
37330,37330,118293,88865
37331,37331,76587,94346
37332,37332,101273,100002
37333,37333,103344,106542
37334,37334,110009,105422
37335,37335,115713,105085
37336,37336,112212,106771
37337,37337,115682,96776
37338,37338,105589,112995
37339,37339,135871,136198
37340,37340,88455,105589
37341,37341,89744,95980
37342,37342,91742,112560
37343,37343,142644,101589
37344,37344,111768,108372
37345,37345,111836,117837
37346,37346,99410,117927
37347,37347,104885,114032
37348,37348,134486,126547
37349,37349,118500,97928
37350,37350,88686,118939
37351,37351,92077,93510
37352,37352,104292,98091
37353,37353,84980,103662
37354,37354,100064,101011
37355,37355,105620,136733
37356,37356,98631,123186
37357,37357,93732,99560
37358,37358,93385,111340
37359,37359,104575,111327
37360,37360,103667,96428
37361,37361,99046,101269
37362,37362,84387,95477
37363,37363,110715,107045
37364,37364,87181,116698
37365,37365,103510,120380
37366,37366,111760,103806
37367,37367,120659,95760
37368,37368,107705,91063
37369,37369,103377,135876
37370,37370,99591,98917
37371,37371,91121,114036
37372,37372,132576,85964
37373,37373,104314,86086
37374,37374,129888,95280
37375,37375,90071,103472
37376,37376,97234,106560
37377,37377,123645,98375
37378,37378,74132,114788
37379,37379,99469,84675
37380,37380,110985,98455
37381,37381,134465,93190
37382,37382,125460,104503
37383,37383,95341,113426
37384,37384,97859,100751
37385,37385,96606,83321
37386,37386,89849,100893
37387,37387,116360,95048
37388,37388,111442,126153
37389,37389,112925,98451
37390,37390,97480,115247
37391,37391,87414,109599
37392,37392,98129,85018
37393,37393,85378,91547
37394,37394,109968,97014
37395,37395,86491,109203
37396,37396,119340,96712
37397,37397,98948,94131
37398,37398,107752,90009
37399,37399,100404,107096
37400,37400,117172,77380
37401,37401,117626,91272
37402,37402,116921,118079
37403,37403,108085,99801
37404,37404,97014,126557
37405,37405,116294,92105
37406,37406,87919,101981
37407,37407,90490,107344
37408,37408,89593,108941
37409,37409,97739,98713
37410,37410,107558,97130
37411,37411,96626,88078
37412,37412,115040,116626
37413,37413,102059,105815
37414,37414,104566,101146
37415,37415,102243,104499
37416,37416,102135,114398
37417,37417,105964,102832
37418,37418,92868,103664
37419,37419,117162,95112
37420,37420,94056,111945
37421,37421,99797,107155
37422,37422,103294,90869
37423,37423,106868,104519
37424,37424,104682,107101
37425,37425,129194,110252
37426,37426,113394,84291
37427,37427,103130,94624
37428,37428,90684,106991
37429,37429,95599,97527
37430,37430,111853,102303
37431,37431,95870,97095
37432,37432,103336,114480
37433,37433,110542,95695
37434,37434,93193,119032
37435,37435,94868,96397
37436,37436,92436,109201
37437,37437,86112,113324
37438,37438,102305,102731
37439,37439,111315,97283
37440,37440,105480,112484
37441,37441,104579,104294
37442,37442,122393,100555
37443,37443,118812,115588
37444,37444,114315,105006
37445,37445,91562,98750
37446,37446,89347,100525
37447,37447,117139,81201
37448,37448,108251,100804
37449,37449,108928,136763
37450,37450,97086,83474
37451,37451,109381,99337
37452,37452,85302,108622
37453,37453,96622,102964
37454,37454,100513,109373
37455,37455,118439,79785
37456,37456,97489,103802
37457,37457,106227,97167
37458,37458,93501,92310
37459,37459,101788,98724
37460,37460,84039,94487
37461,37461,113594,111146
37462,37462,90392,96569
37463,37463,83539,108118
37464,37464,93404,90752
37465,37465,96632,98985
37466,37466,95439,110684
37467,37467,96946,95781
37468,37468,103331,101396
37469,37469,89637,75691
37470,37470,102329,94812
37471,37471,117156,118456
37472,37472,111522,106918
37473,37473,107703,103928
37474,37474,93902,101857
37475,37475,89502,91846
37476,37476,97464,113349
37477,37477,91296,104774
37478,37478,96391,139133
37479,37479,107608,93351
37480,37480,117915,102797
37481,37481,111952,102767
37482,37482,97740,97057
37483,37483,105080,110516
37484,37484,99958,117507
37485,37485,99058,97473
37486,37486,100640,102060
37487,37487,97897,102598
37488,37488,83450,100475
37489,37489,119200,119001
37490,37490,100895,101878
37491,37491,120828,86804
37492,37492,103171,131352
37493,37493,108439,104063
37494,37494,97395,107879
37495,37495,81265,106697
37496,37496,84506,93237
37497,37497,128457,120625
37498,37498,89938,104039
37499,37499,102157,104597
37500,37500,99746,86139
37501,37501,100180,123784
37502,37502,107179,113256
37503,37503,106329,110694
37504,37504,121209,96961
37505,37505,106673,103476
37506,37506,109380,93637
37507,37507,114917,101759
37508,37508,104233,105093
37509,37509,129026,90691
37510,37510,102426,102272
37511,37511,114848,110627
37512,37512,105544,105391
37513,37513,108093,113619
37514,37514,114322,94557
37515,37515,118759,106362
37516,37516,125033,91706
37517,37517,92453,94476
37518,37518,88339,98969
37519,37519,111199,136525
37520,37520,105867,109902
37521,37521,96427,97307
37522,37522,94323,113775
37523,37523,109406,111746
37524,37524,94033,111266
37525,37525,102320,87681
37526,37526,117036,129926
37527,37527,90975,98738
37528,37528,115590,100791
37529,37529,80951,97484
37530,37530,102024,104761
37531,37531,109062,113483
37532,37532,152249,87828
37533,37533,110560,104553
37534,37534,97177,89109
37535,37535,116687,102742
37536,37536,96293,124931
37537,37537,86543,119539
37538,37538,92008,109823
37539,37539,95799,98950
37540,37540,117109,124960
37541,37541,119321,124229
37542,37542,98273,74030
37543,37543,112644,116211
37544,37544,121903,104958
37545,37545,74306,108343
37546,37546,94885,140484
37547,37547,90653,119308
37548,37548,95083,91109
37549,37549,108757,102083
37550,37550,93464,118023
37551,37551,99548,98323
37552,37552,114456,102039
37553,37553,122297,108031
37554,37554,105906,134375
37555,37555,158248,111862
37556,37556,103084,106755
37557,37557,114584,115472
37558,37558,112738,105686
37559,37559,106559,112057
37560,37560,114356,97469
37561,37561,109497,106556
37562,37562,98342,98016
37563,37563,116813,86142
37564,37564,102347,95597
37565,37565,138895,92587
37566,37566,72001,80790
37567,37567,96948,105569
37568,37568,106164,104004
37569,37569,97955,92662
37570,37570,105076,101204
37571,37571,106648,103110
37572,37572,110012,94243
37573,37573,112972,120634
37574,37574,96949,112573
37575,37575,117966,114444
37576,37576,101630,92826
37577,37577,96219,92870
37578,37578,94922,108119
37579,37579,102353,103592
37580,37580,118977,99313
37581,37581,96955,118410
37582,37582,93190,102655
37583,37583,96729,104585
37584,37584,110051,111427
37585,37585,115280,112597
37586,37586,105863,100383
37587,37587,133913,93121
37588,37588,91083,111572
37589,37589,114806,96771
37590,37590,87573,111110
37591,37591,87284,100862
37592,37592,109703,118411
37593,37593,94442,120386
37594,37594,103242,113206
37595,37595,104969,86972
37596,37596,103781,105631
37597,37597,114682,97680
37598,37598,108179,98266
37599,37599,105452,119442
37600,37600,94775,107009
37601,37601,109795,94934
37602,37602,98868,87298
37603,37603,113132,101281
37604,37604,85692,117291
37605,37605,89637,100346
37606,37606,72951,103683
37607,37607,84928,113986
37608,37608,85065,108622
37609,37609,119292,124480
37610,37610,115349,88844
37611,37611,100338,99438
37612,37612,83302,93495
37613,37613,95860,107649
37614,37614,101833,100948
37615,37615,87756,108166
37616,37616,103513,120986
37617,37617,121544,100710
37618,37618,85617,108848
37619,37619,104205,109232
37620,37620,84497,85923
37621,37621,113045,117057
37622,37622,108046,108902
37623,37623,87884,91320
37624,37624,98456,125030
37625,37625,86903,100592
37626,37626,94296,83902
37627,37627,86928,131801
37628,37628,93381,131539
37629,37629,112485,97128
37630,37630,109599,104202
37631,37631,94952,91909
37632,37632,101016,106122
37633,37633,126525,107794
37634,37634,83608,95543
37635,37635,107857,119058
37636,37636,90455,100477
37637,37637,96104,115677
37638,37638,117628,100462
37639,37639,104088,121975
37640,37640,93327,110031
37641,37641,115701,93070
37642,37642,96509,100866
37643,37643,103034,100009
37644,37644,111954,121167
37645,37645,103653,112786
37646,37646,112260,135028
37647,37647,118260,99581
37648,37648,91656,93152
37649,37649,97311,120961
37650,37650,120070,114899
37651,37651,105192,93409
37652,37652,108560,102950
37653,37653,118214,103733
37654,37654,112856,98788
37655,37655,103942,111009
37656,37656,103653,104092
37657,37657,97304,96274
37658,37658,122004,99585
37659,37659,112738,91750
37660,37660,80056,111305
37661,37661,114186,88027
37662,37662,89785,116737
37663,37663,113751,119430
37664,37664,91757,102992
37665,37665,117739,107683
37666,37666,90345,122778
37667,37667,89595,89008
37668,37668,116863,91950
37669,37669,119752,116152
37670,37670,89726,95282
37671,37671,98564,130991
37672,37672,113959,105085
37673,37673,110021,114555
37674,37674,113882,129273
37675,37675,109617,101298
37676,37676,104574,96914
37677,37677,96159,98537
37678,37678,105168,92790
37679,37679,113147,101474
37680,37680,112561,118222
37681,37681,113706,100257
37682,37682,111727,98359
37683,37683,100778,111478
37684,37684,124399,124422
37685,37685,108767,92683
37686,37686,95491,104542
37687,37687,99023,112150
37688,37688,100729,92118
37689,37689,94172,89152
37690,37690,82690,91193
37691,37691,101702,116657
37692,37692,118112,103547
37693,37693,107909,92323
37694,37694,105546,99744
37695,37695,100255,119634
37696,37696,110398,108260
37697,37697,88135,126735
37698,37698,115317,129182
37699,37699,92860,72822
37700,37700,90475,93476
37701,37701,89961,123069
37702,37702,117449,92756
37703,37703,116120,120032
37704,37704,107577,115025
37705,37705,89246,98133
37706,37706,96950,117973
37707,37707,105039,110063
37708,37708,110597,102424
37709,37709,95110,108663
37710,37710,115492,99739
37711,37711,102381,98717
37712,37712,112623,99925
37713,37713,95286,99139
37714,37714,98496,97271
37715,37715,143866,115471
37716,37716,96921,96588
37717,37717,94106,75651
37718,37718,103137,130886
37719,37719,81915,132517
37720,37720,119085,119711
37721,37721,129642,91470
37722,37722,98212,96897
37723,37723,117805,110973
37724,37724,100062,96455
37725,37725,107685,108386
37726,37726,130008,110133
37727,37727,96582,85516
37728,37728,107461,99590
37729,37729,98234,99522
37730,37730,120729,132618
37731,37731,102355,114015
37732,37732,115723,108818
37733,37733,143555,110939
37734,37734,109584,95652
37735,37735,94881,125301
37736,37736,126935,87451
37737,37737,96651,117662
37738,37738,87651,94134
37739,37739,98942,113862
37740,37740,102487,97792
37741,37741,101948,86234
37742,37742,102369,86438
37743,37743,94869,112340
37744,37744,106679,124169
37745,37745,93295,91712
37746,37746,93341,130688
37747,37747,78869,106081
37748,37748,100822,86239
37749,37749,92360,96278
37750,37750,122300,104032
37751,37751,106331,108105
37752,37752,104635,102934
37753,37753,87909,99262
37754,37754,86656,102192
37755,37755,107298,107799
37756,37756,111823,112864
37757,37757,109757,94956
37758,37758,100574,95781
37759,37759,115446,98555
37760,37760,110110,110915
37761,37761,114694,115212
