,mid,xp_radiant,xp_dire
41163,41163,72305,89946
41164,41164,73089,77595
41165,41165,82403,80162
41166,41166,78051,73287
41167,41167,75906,77571
41168,41168,85658,83150
41169,41169,72958,77496
41170,41170,94150,71248
41171,41171,83798,78857
41172,41172,80241,80954
41173,41173,85129,63226
41174,41174,74518,78995
41175,41175,77065,71439
41176,41176,64179,67367
41177,41177,85685,71814
41178,41178,83168,71497
41179,41179,83087,66029
41180,41180,80442,75121
41181,41181,74868,78481
41182,41182,66466,77280
41183,41183,76389,80669
41184,41184,77402,72759
41185,41185,74288,84982
41186,41186,85027,81188
41187,41187,104036,80419
41188,41188,75373,65374
41189,41189,77056,76918
41190,41190,55488,80636
41191,41191,76911,82635
41192,41192,81688,77425
41193,41193,83432,78982
41194,41194,85407,90037
41195,41195,81085,81850
41196,41196,82145,76451
41197,41197,75130,81208
41198,41198,89795,85610
41199,41199,66978,84395
41200,41200,77257,77197
41201,41201,79945,85705
41202,41202,65992,87618
41203,41203,70058,89492
41204,41204,98988,84042
41205,41205,71215,74949
41206,41206,85757,81793
41207,41207,75365,75505
41208,41208,76147,63166
41209,41209,87083,69158
41210,41210,84983,91418
41211,41211,70301,72391
41212,41212,74342,78819
41213,41213,81085,67800
41214,41214,75487,76043
41215,41215,79023,77675
41216,41216,79463,67594
41217,41217,80475,68584
41218,41218,66522,84983
41219,41219,65206,84975
41220,41220,85250,84818
41221,41221,80174,72006
41222,41222,84945,74495
41223,41223,79119,93031
41224,41224,73104,80132
41225,41225,81890,77052
41226,41226,82530,69627
41227,41227,72386,80277
41228,41228,79845,73321
41229,41229,82507,78972
41230,41230,73843,79856
41231,41231,78471,81277
41232,41232,76119,92649
41233,41233,91043,75801
41234,41234,64022,80145
41235,41235,79371,77460
41236,41236,70497,73234
41237,41237,71541,82019
41238,41238,80403,82028
41239,41239,75542,71412
41240,41240,86034,85553
41241,41241,72734,70758
41242,41242,63981,81745
41243,41243,88607,94099
41244,41244,88209,89194
41245,41245,69911,85939
41246,41246,69779,81520
41247,41247,72835,72452
41248,41248,77307,76407
41249,41249,84145,75892
41250,41250,74773,70569
41251,41251,77136,69269
41252,41252,82327,83497
41253,41253,76192,92119
41254,41254,90395,74104
41255,41255,77522,70274
41256,41256,79176,73299
41257,41257,90439,73738
41258,41258,87062,74583
41259,41259,75975,78469
41260,41260,78374,80627
41261,41261,72281,64941
41262,41262,82751,77538
41263,41263,77944,72552
41264,41264,75052,74649
41265,41265,70655,77696
41266,41266,83384,80445
41267,41267,84573,79625
41268,41268,88379,81030
41269,41269,72133,76123
41270,41270,76967,74247
41271,41271,78097,78261
41272,41272,84724,78044
41273,41273,72257,83817
41274,41274,79736,75613
41275,41275,83358,81137
41276,41276,85606,75276
41277,41277,71292,97785
41278,41278,72712,80114
41279,41279,79120,71970
41280,41280,71683,74758
41281,41281,65454,78195
41282,41282,87163,80092
41283,41283,70709,73951
41284,41284,74120,78468
41285,41285,80686,81028
41286,41286,74136,77529
41287,41287,93553,72297
41288,41288,76075,91783
41289,41289,84979,82502
41290,41290,83596,61904
41291,41291,80526,68920
41292,41292,74023,88539
41293,41293,84262,75079
41294,41294,90677,87054
41295,41295,81106,84188
41296,41296,77791,80840
41297,41297,79827,82804
41298,41298,80539,86081
41299,41299,76547,83861
41300,41300,73039,66258
41301,41301,63261,89367
41302,41302,88779,74605
41303,41303,73363,84115
41304,41304,69308,81013
41305,41305,76683,92143
41306,41306,78586,86490
41307,41307,69312,74941
41308,41308,84231,90937
41309,41309,86897,75485
41310,41310,90243,74154
41311,41311,90715,66158
41312,41312,76143,84242
41313,41313,72096,74621
41314,41314,84256,70563
41315,41315,75839,75898
41316,41316,88742,76975
41317,41317,96430,80660
41318,41318,84048,70431
41319,41319,80208,69125
41320,41320,76891,80675
41321,41321,73071,76004
41322,41322,78467,81436
41323,41323,66652,81754
41324,41324,71662,81661
41325,41325,79159,82908
41326,41326,70107,84114
41327,41327,73225,82785
41328,41328,77610,74797
41329,41329,81528,68768
41330,41330,78921,79684
41331,41331,86915,71516
41332,41332,79457,88989
41333,41333,76472,85796
41334,41334,88257,81013
41335,41335,86259,72582
41336,41336,71828,71694
41337,41337,75026,78666
41338,41338,64926,65541
41339,41339,79543,70574
41340,41340,70668,77745
41341,41341,74350,76042
41342,41342,69732,86618
41343,41343,79329,89391
41344,41344,85872,80890
41345,41345,79520,92995
41346,41346,84903,74071
41347,41347,76495,72344
41348,41348,75617,86273
41349,41349,73912,80442
41350,41350,84536,80153
41351,41351,78566,82327
41352,41352,78632,76650
41353,41353,89433,73546
41354,41354,68799,71602
41355,41355,78682,67466
41356,41356,76378,73430
41357,41357,73575,72100
41358,41358,78732,76669
41359,41359,83660,67064
41360,41360,91204,71948
41361,41361,85923,69960
41362,41362,83788,80335
41363,41363,84741,84968
41364,41364,74802,85862
41365,41365,82180,76937
41366,41366,77872,73204
41367,41367,74470,80208
41368,41368,80326,80137
41369,41369,87012,74995
41370,41370,62555,88574
41371,41371,89737,84952
41372,41372,78963,91153
41373,41373,83504,83217
41374,41374,70030,79771
41375,41375,76426,79646
41376,41376,77713,79701
41377,41377,71997,79261
41378,41378,87659,81902
41379,41379,78236,79903
41380,41380,76298,68637
41381,41381,78877,81338
41382,41382,70428,75311
41383,41383,74016,71324
41384,41384,85509,72890
41385,41385,78760,82552
41386,41386,91471,74453
41387,41387,78305,79532
41388,41388,72659,80410
41389,41389,84003,77250
41390,41390,74788,76385
41391,41391,80583,83630
41392,41392,75635,93163
41393,41393,77031,83381
41394,41394,84761,73163
41395,41395,77250,77324
41396,41396,78634,74260
41397,41397,70927,91797
41398,41398,85610,85447
41399,41399,81408,75998
41400,41400,79478,71527
41401,41401,88159,59899
41402,41402,76929,70396
41403,41403,78995,87161
41404,41404,75840,80125
41405,41405,86822,62962
41406,41406,75625,77183
41407,41407,70635,74816
41408,41408,65537,84427
41409,41409,87728,63139
41410,41410,73509,88126
41411,41411,84557,89351
41412,41412,81637,70445
41413,41413,72187,79508
41414,41414,67574,73457
41415,41415,85616,74562
41416,41416,79990,98758
41417,41417,72437,76394
41418,41418,66304,90953
41419,41419,84409,70318
41420,41420,78117,77758
41421,41421,79092,74512
41422,41422,73811,75879
41423,41423,69621,92070
41424,41424,79282,75527
41425,41425,83724,69599
41426,41426,82492,72554
41427,41427,87717,73315
41428,41428,85761,85307
41429,41429,89448,77093
41430,41430,81823,65674
41431,41431,79251,69425
41432,41432,85446,75530
41433,41433,82435,71787
41434,41434,93978,88902
41435,41435,72599,79519
41436,41436,64980,88146
41437,41437,92166,78505
41438,41438,68948,85686
41439,41439,78039,68575
41440,41440,80302,86775
41441,41441,73052,82090
41442,41442,73320,83816
41443,41443,70734,76634
41444,41444,66683,67211
41445,41445,81423,87730
41446,41446,84102,75092
41447,41447,77592,66397
41448,41448,87583,103057
41449,41449,80541,70985
41450,41450,59667,74114
41451,41451,72403,71291
41452,41452,75273,72869
41453,41453,79290,73557
41454,41454,89680,71340
41455,41455,80833,96733
41456,41456,85516,84968
41457,41457,76156,85146
41458,41458,71828,80979
41459,41459,75929,82569
41460,41460,78763,101471
41461,41461,70779,66715
41462,41462,76722,90761
41463,41463,81138,70319
41464,41464,81645,93199
41465,41465,85487,94142
41466,41466,75873,73764
41467,41467,75995,79313
41468,41468,86415,78781
41469,41469,65759,81463
41470,41470,94863,81824
41471,41471,80691,82951
41472,41472,77405,83571
41473,41473,70702,83313
41474,41474,68504,80001
41475,41475,81620,77444
41476,41476,80005,85506
41477,41477,83371,78139
41478,41478,79881,80426
41479,41479,73560,72023
41480,41480,80314,79962
41481,41481,74923,78118
41482,41482,80361,83379
41483,41483,78060,79065
41484,41484,87563,73692
41485,41485,76652,83915
41486,41486,75695,79218
41487,41487,78890,72726
41488,41488,68908,81619
41489,41489,73854,78257
41490,41490,82213,68960
41491,41491,77100,81035
41492,41492,88055,83822
41493,41493,69714,80901
41494,41494,80469,75157
41495,41495,67796,76364
41496,41496,75923,75016
41497,41497,81119,77709
41498,41498,70209,88584
41499,41499,77614,60674
41500,41500,66521,80731
41501,41501,90974,68390
41502,41502,79732,75884
41503,41503,73699,83466
41504,41504,71289,75444
41505,41505,65882,70245
41506,41506,78472,80325
41507,41507,74975,73973
41508,41508,60531,79418
41509,41509,85709,78067
41510,41510,83492,76036
41511,41511,85001,83485
41512,41512,88432,85744
41513,41513,75681,79475
41514,41514,84966,99362
41515,41515,77838,81929
41516,41516,84765,70223
41517,41517,74951,81090
41518,41518,88720,74470
41519,41519,85078,63787
41520,41520,58369,89251
41521,41521,88406,63624
41522,41522,77803,75275
41523,41523,67994,85656
41524,41524,76383,77063
41525,41525,83643,76423
41526,41526,70613,86697
41527,41527,98589,81759
41528,41528,66353,73304
41529,41529,85855,99558
41530,41530,79335,76368
41531,41531,61768,65979
41532,41532,78032,86777
41533,41533,75132,66654
41534,41534,64850,95676
41535,41535,80015,69761
41536,41536,75499,87547
41537,41537,89931,85405
41538,41538,75977,70431
41539,41539,75213,89977
41540,41540,80980,70169
41541,41541,61233,84543
41542,41542,74871,72182
41543,41543,84450,74849
41544,41544,80309,80794
41545,41545,61211,83166
41546,41546,75608,80071
41547,41547,76144,81231
41548,41548,77762,73108
41549,41549,80942,74068
41550,41550,88871,63358
41551,41551,69352,78224
41552,41552,88766,71440
41553,41553,82628,71539
41554,41554,76759,79227
41555,41555,83429,83278
41556,41556,83011,81025
41557,41557,74448,77807
41558,41558,75076,76874
41559,41559,80271,81827
41560,41560,81182,88470
41561,41561,70560,73543
41562,41562,79981,79794
41563,41563,99346,68531
41564,41564,65482,77063
41565,41565,77408,71631
41566,41566,75238,78126
41567,41567,75054,78321
41568,41568,88718,78261
41569,41569,56941,83064
41570,41570,95267,46711
41571,41571,85748,70690
41572,41572,73788,76381
41573,41573,71172,73685
41574,41574,67198,89597
41575,41575,78850,84068
41576,41576,77024,71498
41577,41577,76136,75889
41578,41578,78831,69997
41579,41579,78994,81198
41580,41580,84717,82468
41581,41581,81294,75950
41582,41582,84668,74967
41583,41583,65159,81219
41584,41584,76297,71614
41585,41585,74555,79004
41586,41586,67107,81379
41587,41587,87152,96959
41588,41588,89508,76283
41589,41589,80554,81676
41590,41590,77733,86093
41591,41591,84148,74449
41592,41592,78863,75658
41593,41593,74268,80564
41594,41594,72446,70329
41595,41595,74149,84632
41596,41596,73423,78962
41597,41597,84460,73205
41598,41598,71188,76323
41599,41599,70678,78405
41600,41600,83794,58615
41601,41601,82305,69229
41602,41602,65845,90101
41603,41603,81320,76395
41604,41604,84174,87353
41605,41605,66561,86771
41606,41606,77903,69862
41607,41607,73036,65508
41608,41608,77480,81735
41609,41609,80707,71824
41610,41610,85012,67506
41611,41611,78428,85210
41612,41612,69988,80380
41613,41613,80908,75829
41614,41614,81192,86371
41615,41615,75943,80409
41616,41616,79436,83610
41617,41617,80684,68275
41618,41618,76615,97471
41619,41619,81927,81970
41620,41620,76894,82759
41621,41621,80082,75434
41622,41622,68753,95848
41623,41623,80209,87569
41624,41624,76516,76681
41625,41625,80031,91931
41626,41626,87091,75982
41627,41627,80261,67883
41628,41628,95844,93748
41629,41629,89250,69557
41630,41630,87532,70464
41631,41631,64663,83381
41632,41632,68141,79828
41633,41633,81386,79628
41634,41634,58933,83411
41635,41635,86222,88264
41636,41636,57739,75376
41637,41637,73425,76102
41638,41638,73704,69641
41639,41639,77070,79537
41640,41640,86106,74606
41641,41641,81325,77624
41642,41642,73677,76883
41643,41643,58310,85235
41644,41644,77960,79079
41645,41645,74240,76776
41646,41646,86513,75322
41647,41647,79410,79676
41648,41648,67832,82429
41649,41649,65180,81720
41650,41650,83585,71857
41651,41651,83046,74645
41652,41652,62267,62951
41653,41653,73611,88671
41654,41654,84532,76217
41655,41655,92691,66858
41656,41656,69225,76066
41657,41657,66953,60542
41658,41658,73154,82176
41659,41659,66475,85490
41660,41660,77748,78617
41661,41661,81816,88457
41662,41662,87591,67209
41663,41663,79850,77954
41664,41664,72707,78726
41665,41665,83318,72103
41666,41666,66518,75999
41667,41667,85667,80598
41668,41668,83586,75670
41669,41669,75469,79517
41670,41670,77826,88024
41671,41671,85717,74915
41672,41672,76817,71201
41673,41673,66290,83488
41674,41674,63149,75546
41675,41675,85150,81242
41676,41676,84674,72470
41677,41677,70288,79529
41678,41678,78772,83211
41679,41679,78224,66278
41680,41680,82671,84716
41681,41681,78682,78672
41682,41682,96334,77283
41683,41683,87757,85263
41684,41684,75773,79508
41685,41685,87117,87305
41686,41686,73881,72111
41687,41687,75990,83425
41688,41688,75005,84387
41689,41689,91532,81106
41690,41690,68803,87254
41691,41691,86015,87772
41692,41692,89244,75646
41693,41693,78846,61192
41694,41694,70986,75548
41695,41695,74799,80157
41696,41696,87577,79904
41697,41697,78964,91636
41698,41698,73340,75293
41699,41699,76542,89590
41700,41700,62852,79798
41701,41701,86468,77448
41702,41702,77699,75020
41703,41703,68939,74260
41704,41704,81141,59256
41705,41705,71045,71898
41706,41706,87812,88083
41707,41707,74378,81154
41708,41708,72896,80011
41709,41709,76188,74529
41710,41710,71823,73261
41711,41711,72846,80450
41712,41712,74918,74649
41713,41713,82163,74855
41714,41714,76693,77187
41715,41715,83289,71515
41716,41716,88699,86796
41717,41717,65354,86109
41718,41718,92470,78019
41719,41719,83515,72902
41720,41720,79586,58915
41721,41721,95482,88984
41722,41722,71699,74636
41723,41723,70802,89722
41724,41724,66947,77637
41725,41725,74423,70339
41726,41726,84423,84173
41727,41727,79506,80281
41728,41728,73211,87374
41729,41729,81396,84684
41730,41730,87372,91661
41731,41731,79319,68655
41732,41732,76718,66217
41733,41733,80692,66014
41734,41734,97035,82000
41735,41735,70986,75659
41736,41736,81365,63194
41737,41737,85645,80311
41738,41738,68252,83580
41739,41739,66427,81193
41740,41740,85272,77740
41741,41741,64522,76822
41742,41742,78438,77797
41743,41743,81045,74349
41744,41744,77750,74608
41745,41745,81634,73463
41746,41746,72009,83868
41747,41747,77222,68660
41748,41748,79900,95988
41749,41749,77677,79544
41750,41750,69722,59530
41751,41751,71140,84151
41752,41752,76926,72747
41753,41753,84479,80040
41754,41754,75183,80866
41755,41755,77517,73495
41756,41756,92440,77504
41757,41757,74161,82329
41758,41758,73999,71821
41759,41759,73433,69903
41760,41760,84688,86664
41761,41761,79356,71101
41762,41762,90399,91236
41763,41763,67474,82181
41764,41764,79954,73243
41765,41765,78848,79436
41766,41766,79492,77940
41767,41767,79859,81399
41768,41768,69319,79962
41769,41769,77484,74321
41770,41770,70875,72306
41771,41771,83656,75913
41772,41772,77019,75441
41773,41773,88876,71002
41774,41774,75119,68736
41775,41775,77800,79129
41776,41776,83068,81656
41777,41777,68392,83434
41778,41778,77549,78514
41779,41779,85396,79523
41780,41780,62113,76807
41781,41781,88931,81606
41782,41782,70724,73249
41783,41783,61601,81664
41784,41784,77097,82084
41785,41785,77727,79877
41786,41786,81535,77064
41787,41787,74924,81859
41788,41788,88935,85645
41789,41789,83372,73110
41790,41790,74014,72054
41791,41791,77246,70109
41792,41792,81913,72862
41793,41793,78794,74301
41794,41794,82452,75312
41795,41795,91716,95886
41796,41796,84577,80966
41797,41797,82708,68692
41798,41798,104513,86037
41799,41799,78555,68678
41800,41800,80160,94456
41801,41801,70973,82486
41802,41802,68869,77928
41803,41803,81852,80341
41804,41804,79633,72438
41805,41805,83716,73928
41806,41806,82376,63147
41807,41807,84250,77078
41808,41808,73447,77507
41809,41809,74453,73126
41810,41810,78351,75524
41811,41811,68328,90884
41812,41812,84890,77667
41813,41813,74977,78234
41814,41814,79840,75831
41815,41815,74013,78048
41816,41816,79901,92138
41817,41817,79462,83023
41818,41818,77438,88726
41819,41819,81557,78297
41820,41820,80913,81329
41821,41821,90023,91427
41822,41822,77201,79424
41823,41823,75261,86255
41824,41824,70304,72309
41825,41825,71608,85968
41826,41826,84603,74446
41827,41827,67924,82217
41828,41828,74097,69205
41829,41829,85739,76131
41830,41830,81646,78962
41831,41831,68900,84894
41832,41832,78868,78466
41833,41833,75127,84898
41834,41834,83655,79945
41835,41835,76240,73604
41836,41836,77883,70819
41837,41837,72802,78653
41838,41838,92827,84491
41839,41839,77113,80517
41840,41840,82550,71676
41841,41841,84601,89605
41842,41842,76626,79745
41843,41843,77751,68929
41844,41844,71462,79558
41845,41845,89293,78024
41846,41846,90538,85417
41847,41847,75906,78035
41848,41848,90407,63341
41849,41849,79813,67144
41850,41850,74734,69792
41851,41851,84901,76598
41852,41852,77150,83675
41853,41853,84617,64500
41854,41854,75477,75990
41855,41855,85757,82981
41856,41856,80837,73252
41857,41857,85658,78746
41858,41858,76193,80499
41859,41859,70696,80715
41860,41860,84109,68998
41861,41861,86436,75786
41862,41862,81284,87731
41863,41863,87704,71022
41864,41864,76526,84395
41865,41865,84679,84885
41866,41866,76993,88350
41867,41867,77970,103543
41868,41868,74447,75266
41869,41869,81855,71272
41870,41870,86025,66197
41871,41871,84137,80656
41872,41872,75045,77440
