,mid,lh_radiant,lh_dire
36426,36426,612,839
36427,36427,635,566
36428,36428,714,983
36429,36429,710,798
36430,36430,731,775
36431,36431,790,799
36432,36432,962,477
36433,36433,819,784
36434,36434,717,632
36435,36435,1040,995
36436,36436,822,476
36437,36437,408,633
36438,36438,558,917
36439,36439,1080,592
36440,36440,641,819
36441,36441,729,471
36442,36442,713,599
36443,36443,751,734
36444,36444,781,637
36445,36445,584,659
36446,36446,613,820
36447,36447,711,735
36448,36448,836,532
36449,36449,703,808
36450,36450,492,767
36451,36451,866,751
36452,36452,707,355
36453,36453,707,513
36454,36454,503,674
36455,36455,728,499
36456,36456,785,731
36457,36457,741,572
36458,36458,813,854
36459,36459,666,648
36460,36460,753,588
36461,36461,778,604
36462,36462,1061,843
36463,36463,817,685
36464,36464,574,997
36465,36465,377,581
36466,36466,808,707
36467,36467,734,1076
36468,36468,878,920
36469,36469,663,784
36470,36470,555,830
36471,36471,563,746
36472,36472,912,577
36473,36473,748,742
36474,36474,728,850
36475,36475,533,554
36476,36476,716,838
36477,36477,725,723
36478,36478,629,759
36479,36479,789,804
36480,36480,794,852
36481,36481,653,571
36482,36482,753,814
36483,36483,687,654
36484,36484,586,458
36485,36485,672,690
36486,36486,781,792
36487,36487,630,684
36488,36488,589,544
36489,36489,638,480
36490,36490,734,735
36491,36491,732,689
36492,36492,562,562
36493,36493,752,674
36494,36494,651,825
36495,36495,703,718
36496,36496,758,708
36497,36497,860,645
36498,36498,763,632
36499,36499,573,541
36500,36500,817,786
36501,36501,895,860
36502,36502,596,519
36503,36503,665,616
36504,36504,446,769
36505,36505,700,808
36506,36506,468,564
36507,36507,926,841
36508,36508,743,857
36509,36509,627,690
36510,36510,921,538
36511,36511,823,578
36512,36512,897,967
36513,36513,670,685
36514,36514,704,1067
36515,36515,556,576
36516,36516,980,840
36517,36517,944,771
36518,36518,643,728
36519,36519,607,510
36520,36520,664,814
36521,36521,678,700
36522,36522,793,578
36523,36523,776,576
36524,36524,827,963
36525,36525,793,758
36526,36526,808,667
36527,36527,737,719
36528,36528,615,848
36529,36529,480,761
36530,36530,624,837
36531,36531,492,913
36532,36532,868,681
36533,36533,384,461
36534,36534,555,649
36535,36535,777,669
36536,36536,604,808
36537,36537,785,572
36538,36538,803,810
36539,36539,737,581
36540,36540,696,585
36541,36541,760,793
36542,36542,646,886
36543,36543,732,664
36544,36544,891,765
36545,36545,721,750
36546,36546,502,573
36547,36547,582,699
36548,36548,693,522
36549,36549,947,668
36550,36550,845,560
36551,36551,1071,897
36552,36552,691,901
36553,36553,841,623
36554,36554,659,689
36555,36555,764,724
36556,36556,774,663
36557,36557,750,959
36558,36558,901,882
36559,36559,682,742
36560,36560,569,780
36561,36561,646,1072
36562,36562,1116,644
36563,36563,824,497
36564,36564,598,705
36565,36565,691,846
36566,36566,697,737
36567,36567,819,738
36568,36568,665,966
36569,36569,938,1261
36570,36570,540,690
36571,36571,634,908
36572,36572,670,728
36573,36573,580,697
36574,36574,503,580
36575,36575,950,986
36576,36576,697,993
36577,36577,705,546
36578,36578,743,753
36579,36579,714,731
36580,36580,523,759
36581,36581,586,983
36582,36582,664,790
36583,36583,526,984
36584,36584,474,933
36585,36585,1185,681
36586,36586,841,568
36587,36587,864,539
36588,36588,578,710
36589,36589,762,837
36590,36590,608,623
36591,36591,821,876
36592,36592,799,637
36593,36593,745,793
36594,36594,802,730
36595,36595,467,781
36596,36596,1005,567
36597,36597,529,533
36598,36598,667,993
36599,36599,795,537
36600,36600,831,605
36601,36601,697,700
36602,36602,765,625
36603,36603,499,625
36604,36604,644,666
36605,36605,901,554
36606,36606,1137,776
36607,36607,735,878
36608,36608,544,614
36609,36609,650,713
36610,36610,762,586
36611,36611,759,626
36612,36612,736,501
36613,36613,727,596
36614,36614,534,756
36615,36615,561,767
36616,36616,687,520
36617,36617,682,770
36618,36618,667,653
36619,36619,534,592
36620,36620,621,619
36621,36621,660,799
36622,36622,709,599
36623,36623,408,646
36624,36624,730,743
36625,36625,596,947
36626,36626,457,688
36627,36627,888,920
36628,36628,721,490
36629,36629,579,778
36630,36630,589,663
36631,36631,768,550
36632,36632,685,848
36633,36633,576,996
36634,36634,726,904
36635,36635,638,632
36636,36636,723,947
36637,36637,581,360
36638,36638,663,755
36639,36639,573,523
36640,36640,596,687
36641,36641,569,749
36642,36642,585,618
36643,36643,654,515
36644,36644,646,747
36645,36645,444,589
36646,36646,564,742
36647,36647,621,672
36648,36648,894,714
36649,36649,748,753
36650,36650,616,618
36651,36651,901,919
36652,36652,1019,789
36653,36653,712,738
36654,36654,560,754
36655,36655,608,931
36656,36656,664,731
36657,36657,571,941
36658,36658,700,856
36659,36659,731,695
36660,36660,768,655
36661,36661,982,871
36662,36662,767,897
36663,36663,717,648
36664,36664,556,712
36665,36665,520,699
36666,36666,579,659
36667,36667,575,662
36668,36668,547,876
36669,36669,697,853
36670,36670,1048,842
36671,36671,973,904
36672,36672,478,748
36673,36673,705,780
36674,36674,785,732
36675,36675,393,774
36676,36676,670,683
36677,36677,594,609
36678,36678,748,931
36679,36679,865,635
36680,36680,615,671
36681,36681,716,558
36682,36682,568,586
36683,36683,662,397
36684,36684,811,728
36685,36685,692,882
36686,36686,667,755
36687,36687,878,707
36688,36688,897,473
36689,36689,812,746
36690,36690,544,804
36691,36691,897,765
36692,36692,504,610
36693,36693,773,482
36694,36694,622,777
36695,36695,498,797
36696,36696,532,441
36697,36697,727,858
36698,36698,719,790
36699,36699,889,701
36700,36700,669,536
36701,36701,652,776
36702,36702,601,805
36703,36703,858,533
36704,36704,503,766
36705,36705,890,630
36706,36706,980,611
36707,36707,696,523
36708,36708,679,561
36709,36709,854,783
36710,36710,653,519
36711,36711,741,631
36712,36712,1037,812
36713,36713,567,660
36714,36714,809,671
36715,36715,730,751
36716,36716,685,825
36717,36717,640,563
36718,36718,629,693
36719,36719,764,652
36720,36720,901,821
36721,36721,627,791
36722,36722,696,713
36723,36723,798,713
36724,36724,632,366
36725,36725,583,743
36726,36726,471,833
36727,36727,646,673
36728,36728,743,760
36729,36729,767,599
36730,36730,682,302
36731,36731,652,1044
36732,36732,353,696
36733,36733,513,677
36734,36734,575,980
36735,36735,675,375
36736,36736,647,586
36737,36737,516,813
36738,36738,667,806
36739,36739,688,1162
36740,36740,789,838
36741,36741,714,668
36742,36742,666,826
36743,36743,693,979
36744,36744,779,685
36745,36745,1049,708
36746,36746,655,953
36747,36747,594,498
36748,36748,854,712
36749,36749,608,704
36750,36750,914,1195
36751,36751,671,592
36752,36752,900,895
36753,36753,502,668
36754,36754,578,662
36755,36755,607,523
36756,36756,814,732
36757,36757,997,1032
36758,36758,1041,740
36759,36759,546,786
36760,36760,717,834
36761,36761,887,793
36762,36762,607,704
36763,36763,769,577
36764,36764,550,603
36765,36765,597,634
36766,36766,671,799
36767,36767,658,1064
36768,36768,600,554
36769,36769,650,625
36770,36770,557,740
36771,36771,754,699
36772,36772,741,818
36773,36773,857,667
36774,36774,422,723
36775,36775,841,1000
36776,36776,497,864
36777,36777,976,749
36778,36778,522,589
36779,36779,689,1012
36780,36780,592,796
36781,36781,698,741
36782,36782,1258,862
36783,36783,630,638
36784,36784,517,456
36785,36785,821,705
36786,36786,1118,610
36787,36787,654,745
36788,36788,644,942
36789,36789,701,857
36790,36790,679,853
36791,36791,698,846
36792,36792,543,734
36793,36793,800,797
36794,36794,742,695
36795,36795,700,805
36796,36796,744,869
36797,36797,682,642
36798,36798,811,758
36799,36799,722,712
36800,36800,690,838
36801,36801,642,694
36802,36802,556,907
36803,36803,892,337
36804,36804,724,873
36805,36805,908,685
36806,36806,574,562
36807,36807,282,724
36808,36808,866,522
36809,36809,716,890
36810,36810,786,763
36811,36811,657,552
36812,36812,746,759
36813,36813,700,952
36814,36814,693,769
36815,36815,650,653
36816,36816,688,648
36817,36817,965,929
36818,36818,595,728
36819,36819,652,858
36820,36820,724,618
36821,36821,719,1170
36822,36822,720,681
36823,36823,865,820
36824,36824,727,704
36825,36825,463,868
36826,36826,678,836
36827,36827,779,585
36828,36828,546,687
36829,36829,1041,1064
36830,36830,654,710
36831,36831,661,742
36832,36832,711,932
36833,36833,638,461
36834,36834,535,759
36835,36835,610,826
36836,36836,431,838
36837,36837,722,906
36838,36838,490,539
36839,36839,630,795
36840,36840,644,560
36841,36841,985,673
36842,36842,733,636
36843,36843,575,570
36844,36844,795,708
36845,36845,856,594
36846,36846,612,578
36847,36847,646,591
36848,36848,520,857
36849,36849,544,710
36850,36850,838,425
36851,36851,450,380
36852,36852,797,532
36853,36853,946,912
36854,36854,826,583
36855,36855,536,590
36856,36856,538,596
36857,36857,438,678
36858,36858,614,625
36859,36859,606,586
36860,36860,650,691
36861,36861,484,640
36862,36862,773,525
36863,36863,586,762
36864,36864,754,705
36865,36865,889,817
36866,36866,616,671
36867,36867,807,720
36868,36868,974,485
36869,36869,653,705
36870,36870,915,715
36871,36871,950,816
36872,36872,773,992
36873,36873,761,650
36874,36874,828,759
36875,36875,748,399
36876,36876,752,616
36877,36877,931,645
36878,36878,1024,666
36879,36879,633,707
36880,36880,602,544
36881,36881,673,712
36882,36882,726,842
36883,36883,880,707
36884,36884,833,689
36885,36885,669,510
36886,36886,595,638
36887,36887,681,836
36888,36888,510,607
36889,36889,957,750
36890,36890,596,591
36891,36891,711,778
36892,36892,743,911
36893,36893,780,588
36894,36894,634,643
36895,36895,588,569
36896,36896,729,641
36897,36897,557,993
36898,36898,639,596
36899,36899,800,573
36900,36900,636,683
36901,36901,711,766
36902,36902,931,638
36903,36903,751,585
36904,36904,460,612
36905,36905,612,494
36906,36906,591,740
36907,36907,791,834
36908,36908,779,735
36909,36909,581,478
36910,36910,622,710
36911,36911,633,800
36912,36912,604,968
36913,36913,642,707
36914,36914,738,838
36915,36915,648,669
36916,36916,576,530
36917,36917,946,868
36918,36918,702,535
36919,36919,922,701
36920,36920,408,603
36921,36921,612,956
36922,36922,909,962
36923,36923,969,550
36924,36924,535,705
36925,36925,452,409
36926,36926,606,726
36927,36927,701,627
36928,36928,431,605
36929,36929,591,642
36930,36930,937,934
36931,36931,812,813
36932,36932,749,796
36933,36933,682,770
36934,36934,697,737
36935,36935,704,638
36936,36936,722,564
36937,36937,492,493
36938,36938,874,840
36939,36939,674,801
36940,36940,513,915
36941,36941,782,908
36942,36942,480,599
36943,36943,859,739
36944,36944,523,823
36945,36945,643,660
36946,36946,751,858
36947,36947,699,815
36948,36948,513,765
36949,36949,840,611
36950,36950,529,757
36951,36951,468,490
36952,36952,592,642
36953,36953,519,892
36954,36954,759,818
36955,36955,573,470
36956,36956,739,792
36957,36957,735,943
36958,36958,569,552
36959,36959,1163,536
36960,36960,840,595
36961,36961,704,687
36962,36962,668,764
36963,36963,560,1005
36964,36964,907,1127
36965,36965,533,694
36966,36966,782,528
36967,36967,601,414
36968,36968,662,527
36969,36969,742,543
36970,36970,631,578
36971,36971,573,632
36972,36972,812,1001
36973,36973,823,733
36974,36974,657,399
36975,36975,730,700
36976,36976,758,716
36977,36977,775,437
36978,36978,803,698
36979,36979,567,766
36980,36980,722,727
36981,36981,661,641
36982,36982,506,632
36983,36983,631,458
36984,36984,506,600
36985,36985,643,561
36986,36986,686,696
36987,36987,328,650
36988,36988,921,848
36989,36989,773,782
36990,36990,797,697
36991,36991,699,511
36992,36992,675,677
36993,36993,663,527
36994,36994,574,614
36995,36995,904,836
36996,36996,679,694
36997,36997,949,741
36998,36998,577,917
36999,36999,627,543
37000,37000,898,628
37001,37001,679,681
37002,37002,754,1085
37003,37003,581,719
37004,37004,479,657
37005,37005,690,705
37006,37006,867,749
37007,37007,653,926
37008,37008,717,762
37009,37009,860,827
37010,37010,1052,777
37011,37011,821,449
37012,37012,697,696
37013,37013,572,779
37014,37014,496,633
37015,37015,744,884
37016,37016,856,502
37017,37017,547,844
37018,37018,441,937
37019,37019,517,732
37020,37020,727,1016
37021,37021,884,722
37022,37022,967,894
37023,37023,776,754
37024,37024,812,442
37025,37025,685,606
37026,37026,848,612
37027,37027,784,1323
37028,37028,778,598
37029,37029,500,442
37030,37030,559,940
37031,37031,737,878
37032,37032,468,759
37033,37033,507,700
37034,37034,556,493
37035,37035,894,563
37036,37036,549,675
37037,37037,655,513
37038,37038,819,613
37039,37039,569,420
37040,37040,745,698
37041,37041,505,894
37042,37042,574,651
37043,37043,680,629
37044,37044,566,629
37045,37045,351,849
37046,37046,380,700
37047,37047,740,544
37048,37048,636,677
37049,37049,792,836
37050,37050,524,787
37051,37051,628,689
37052,37052,825,509
37053,37053,560,719
37054,37054,523,563
37055,37055,432,878
37056,37056,664,547
37057,37057,592,742
37058,37058,746,464
37059,37059,771,713
37060,37060,759,688
37061,37061,781,548
37062,37062,774,862
37063,37063,933,549
37064,37064,812,785
37065,37065,582,688
37066,37066,708,785
37067,37067,638,700
37068,37068,660,708
37069,37069,595,607
37070,37070,528,911
37071,37071,650,751
37072,37072,727,825
37073,37073,597,658
37074,37074,557,556
37075,37075,728,686
37076,37076,802,697
37077,37077,717,714
37078,37078,526,838
37079,37079,786,547
37080,37080,741,682
37081,37081,827,971
37082,37082,420,696
37083,37083,545,583
37084,37084,973,923
37085,37085,688,827
37086,37086,471,576
37087,37087,878,946
37088,37088,593,762
37089,37089,709,707
37090,37090,924,870
37091,37091,655,533
37092,37092,636,639
37093,37093,483,561
37094,37094,865,814
37095,37095,788,639
37096,37096,542,651
37097,37097,805,665
37098,37098,717,828
37099,37099,646,525
37100,37100,556,748
37101,37101,437,474
37102,37102,653,497
37103,37103,535,463
37104,37104,545,695
37105,37105,718,578
37106,37106,506,876
37107,37107,605,490
37108,37108,652,667
37109,37109,749,760
37110,37110,828,615
37111,37111,873,578
37112,37112,617,675
37113,37113,876,725
37114,37114,1204,850
37115,37115,982,447
37116,37116,669,675
37117,37117,846,936
37118,37118,639,576
37119,37119,710,489
37120,37120,683,443
37121,37121,661,580
37122,37122,994,796
37123,37123,762,794
37124,37124,605,726
37125,37125,870,932
37126,37126,776,912
37127,37127,952,860
37128,37128,627,717
37129,37129,833,764
37130,37130,602,517
37131,37131,778,351
37132,37132,714,949
37133,37133,554,430
37134,37134,827,426
37135,37135,639,760
37136,37136,870,821
37137,37137,550,620
37138,37138,783,598
37139,37139,759,834
37140,37140,795,496
37141,37141,726,725
37142,37142,562,556
37143,37143,609,761
37144,37144,1212,924
37145,37145,506,663
37146,37146,629,787
37147,37147,567,778
37148,37148,643,831
37149,37149,768,603
37150,37150,927,649
37151,37151,544,647
37152,37152,775,525
37153,37153,691,783
37154,37154,750,781
37155,37155,660,658
37156,37156,739,604
37157,37157,757,694
37158,37158,711,432
37159,37159,867,659
37160,37160,493,685
37161,37161,664,918
37162,37162,474,558
37163,37163,474,771
37164,37164,537,552
37165,37165,697,508
37166,37166,752,684
37167,37167,630,769
37168,37168,590,652
37169,37169,440,514
37170,37170,822,659
37171,37171,739,470
37172,37172,619,762
37173,37173,589,958
37174,37174,936,668
37175,37175,838,591
37176,37176,692,672
37177,37177,802,620
37178,37178,483,398
37179,37179,806,597
37180,37180,786,848
37181,37181,642,800
37182,37182,575,635
37183,37183,472,651
37184,37184,796,827
37185,37185,869,573
37186,37186,566,613
37187,37187,766,770
37188,37188,834,709
37189,37189,650,743
37190,37190,783,953
37191,37191,788,716
37192,37192,621,681
37193,37193,674,503
37194,37194,510,585
37195,37195,459,781
37196,37196,858,881
37197,37197,668,780
37198,37198,624,409
37199,37199,798,836
37200,37200,922,796
37201,37201,700,529
37202,37202,936,481
37203,37203,732,600
37204,37204,762,466
37205,37205,640,752
37206,37206,661,862
37207,37207,758,835
37208,37208,571,635
37209,37209,740,948
37210,37210,835,1138
37211,37211,795,726
37212,37212,595,643
37213,37213,988,1051
37214,37214,685,834
37215,37215,896,865
37216,37216,749,745
37217,37217,681,687
37218,37218,522,627
37219,37219,462,515
37220,37220,727,637
37221,37221,604,876
37222,37222,599,571
37223,37223,758,557
37224,37224,533,630
37225,37225,864,805
37226,37226,568,732
37227,37227,565,564
37228,37228,588,542
37229,37229,1082,622
37230,37230,685,732
37231,37231,622,838
37232,37232,398,529
37233,37233,773,806
37234,37234,1007,898
37235,37235,608,743
37236,37236,812,973
37237,37237,562,648
37238,37238,737,564
37239,37239,490,750
37240,37240,472,715
37241,37241,495,763
37242,37242,732,740
37243,37243,990,730
37244,37244,674,334
37245,37245,636,633
37246,37246,828,836
37247,37247,879,568
37248,37248,795,795
37249,37249,838,1035
37250,37250,792,688
37251,37251,642,666
37252,37252,405,731
37253,37253,738,580
37254,37254,545,558
37255,37255,695,508
37256,37256,707,695
37257,37257,622,830
37258,37258,743,835
37259,37259,734,602
37260,37260,917,798
37261,37261,754,766
37262,37262,687,795
37263,37263,699,734
37264,37264,628,759
37265,37265,882,919
37266,37266,786,576
37267,37267,903,751
37268,37268,659,769
37269,37269,517,675
37270,37270,911,736
37271,37271,1030,853
37272,37272,780,531
37273,37273,769,567
37274,37274,1014,824
37275,37275,616,812
37276,37276,658,713
37277,37277,698,728
37278,37278,734,533
37279,37279,710,724
